id,lat,long,name
6000,-21.123990795856997,-118.28225107634731,kkkm
6000,-21.17238952008875,-118.24051553111074,kkkm
6000,-21.220775320050787,-118.19875036666795,kkkm
6000,-21.269148156329234,-118.15695549691075,kkkm
6000,-21.31750798943911,-118.11513083561387,kkkm
6000,-21.36585477982174,-118.07327629644877,kkkm
6000,-21.41418848784731,-118.03139179297835,kkkm
6000,-21.46250907381229,-117.98947723865716,kkkm
6000,-21.510816497939725,-117.9475325468287,kkkm
6000,-21.559110720380914,-117.90555763072715,kkkm
6000,-21.607391701210858,-117.86355240347824,kkkm
6000,-21.65565940043205,-117.82151677810127,kkkm
6000,-21.703913777973753,-117.77945066750063,kkkm
6000,-21.752154793689314,-117.7373539844726,kkkm
6000,-21.800382407358136,-117.6952266417079,kkkm
6000,-21.84859657868574,-117.65306855177705,kkkm
